ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
1917,723,719,1,2000,3.95,657,3.96,0,,298.46,791.550000000032,293.92,,-134.550000000032,363.08,,-0.169982944855065
1918,723,721,1,1000,5.41,154,5.41,0,,216.37,164.669999999954,202.89,,-10.669999999954,-48.89,,-0.0647962591847755
1919,723,722,1,2000,4.28,271,4.28,0,,556.51,202.839999999981,534.67,,68.160000000019,-263.67,,0.336028396766049
1920,723,725,1,2000,4.08,920,4.11,0,,418.96,1045.20068503033,417.63,,-125.20068503033,502.37,,-0.119786263847212
1921,724,178,3,49500,0,3361,0,0,,3374.67,3374.66999999997,3361,,-13.6699999999701,0,,-0.00405076644530285
1922,724,674,1,2000,4.5,1451,4.69,0,,1981.12,1456.68353834433,1964.65,,-5.68353834432992,-513.65,,-0.00390169737950759
1923,724,722,1,1000,4,1170,5.12,0,,1132.36,925.280000000027,1123.53,,244.719999999973,46.47,,0.264482102714817
1924,724,725,1,3000,4,745,4,0,,908.51,696.849999999991,893.85,,48.150000000009,-148.85,,0.0690966492071602
1925,724,728,1,4500,3.74,2172,3.77,0,,1895.12,2287.35169318687,1884.14,,-115.35169318687,287.86,,-0.0504302392721057
1926,725,179,3,49500,0,1880,0,0,,1894.04,1894.04000000008,1880,,-14.04000000008,0,,-0.00741272623602427
1927,725,721,1,2500,5.5,234,5.5,0,,447.56,223.150000000016,430.85,,10.849999999984,-196.85,,0.0486220031368282
1928,725,723,1,2000,4.08,444,4.08,0,,273.14,521.120000000031,270.7,,-77.120000000031,173.3,,-0.147988946883686
1929,725,724,1,3000,4,1756,4.07,0,,1787.37,1826.5206850302,1772.95,,-70.5206850302,-16.95,,-0.0386092999702513
1930,725,729,1,4500,4.39,791,4.39,0,,801.47,768.050000000046,795.9,,22.949999999954,-4.89999999999998,,0.0298808671309845
1931,726,180,3,49500,0,192,0,0,,202.88,202.880000000011,192,,-10.880000000011,0,,-0.0536277602524172
1932,726,416,1,2000,1.54,235,1.54,0,,55.77,245.310000000106,55.39,,-10.310000000106,179.61,,-0.0420284537935736
1933,726,720,1,3000,7.07,77,7.07,0,,23.79,110.980000000039,20.69,,-33.980000000039,56.31,,-0.306181293927078
1934,726,727,1,4000,6.74,374,6.74,0,,658.01,353.260000000016,631.42,,20.739999999984,-257.42,,0.0587102983637633
1935,726,913,1,4000,9.38,207,9.38,0,,328.46,203.109999999993,320.45,,3.89000000000701,-113.45,,0.019152183545897
1936,727,181,3,49500,0,542,0,0,,557.19,557.189999999965,542,,-15.189999999965,0,,-0.0272617957967049
1937,727,415,1,3500,4.8,286,4.8,0,,554.96,369.04000000011,541.39,,-83.04000000011,-255.39,,-0.225016258400404
1938,727,721,1,3000,7.03,320,7.03,0,,477.32,343.820000000043,444.66,,-23.820000000043,-124.66,,-0.0692804374383109
1939,727,726,1,4000,6.74,128,6.74,0,,225.48,124.159999999996,216.33,,3.840000000004,-88.33,,0.0309278350515796
1940,727,729,1,1000,5.71,448,5.74,0,,644.49,512.35000000002,629.03,,-64.35000000002,-181.03,,-0.125597735922743
1941,727,731,1,2000,5.26,557,5.26,0,,659.47,568.790000000059,634.43,,-11.790000000059,-77.43,,-0.0207282125214187
1942,728,182,3,49500,0,2464,0,0,,2480.96,2480.95999999999,2464,,-16.95999999999,0,,-0.00683606345930209
1943,728,684,1,3500,3.91,1865,3.96,0,,1947.59,2127.82669432993,1925.44,,-262.82669432993,-60.4400000000001,,-0.123518844382529
1944,728,724,1,4500,3.74,2230,3.77,0,,1868.56,2133.93000000003,1853.2,,96.0699999999702,376.8,,0.0450202209069505
1945,728,729,1,5000,4,519,4,0,,720.58,483.740000000005,707.72,,35.259999999995,-188.72,,0.0728903956670828
1946,728,730,1,3500,4.18,2114,4.26,0,,2017.63,2158.3049988569,2006.26,,-44.3049988569001,107.74,,-0.0205276820840267
1947,729,183,3,49500,0,937,0,0,,947.08,947.08000000003,937,,-10.0800000000301,0,,-0.0106432402754041
1948,729,725,1,4500,4.39,674,4.39,0,,792.94,692.190000000096,784.95,,-18.190000000096,-110.95,,-0.0262789118595956
1949,729,727,1,1000,5.71,170,5.71,0,,260.41,179.119999999973,249.95,,-9.119999999973,-79.95,,-0.0509155873156229
1950,729,728,1,5000,4,1079,4,0,,1335.69,1104.89999999995,1321.18,,-25.8999999999501,-242.18,,-0.0234410353877738
1951,729,731,1,4000,4.3,1056,4.3,0,,893.14,976.420000000063,885.88,,79.5799999999369,170.12,,0.0815018127444459
1952,730,184,3,49500,0,1276,0,0,,1285.91,1285.91000000001,1276,,-9.91000000001009,0,,-0.00770660466129823
1953,730,413,1,4000,3.35,2359,3.41,0,,2155.32,2384.82908418587,2139.18,,-25.8290841858702,219.82,,-0.010830580840005
1954,730,686,1,1000,3.91,1156,4.96,0,,1618.06,1062.69591467103,1578.21,,93.3040853289699,-422.21,,0.0877994203618006
1955,730,728,1,3500,4.18,2426,4.32,0,,2197.96,2403.72000000011,2175.35,,22.2799999998902,250.65,,0.0092689664353124
1956,730,731,1,3000,4.49,126,4.49,0,,615.07,124.409999999988,603.06,,1.590000000012,-477.06,,0.0127803231252484
1957,731,185,3,49500,0,814,0,0,,826.72,826.720000000044,814,,-12.720000000044,0,,-0.0153861041223671
1958,731,414,1,3500,3.29,1696,3.32,0,,1495.21,1627.98000000008,1484.7,,68.01999999992,211.3,,0.0417818400716941
1959,731,727,1,2000,5.26,212,5.26,0,,276.11,226.840000000011,263.15,,-14.840000000011,-51.15,,-0.0654205607477089
1960,731,729,1,4000,4.3,967,4.3,0,,861.89,934.750000000101,855.3,,32.249999999899,111.7,,0.034501203530244
1961,731,730,1,3000,4.49,306,4.49,0,,1054.88,278.199999999989,1032.12,,27.800000000011,-726.12,,0.0999281092739471
1962,732,186,3,49500,0,343,0,0,,352.86,352.860000000029,343,,-9.860000000029,0,,-0.0279430935782696
1963,732,416,1,2000,5.28,101,5.28,0,,27.71,87.0700000000142,27.16,,13.9299999999858,73.84,,0.15998621798534
1964,732,417,1,3500,9.84,207,9.84,0,,330.65,206.490000000012,325.43,,0.509999999987997,-118.43,,0.00246985326160089
1965,732,733,1,3000,6.82,225,6.82,0,,912.67,228.560000000012,895.44,,-3.560000000012,-670.44,,-0.0155757787889911
1966,732,864,1,4000,7.94,200,7.94,0,,357.44,184.530000000035,349.4,,15.469999999965,-149.4,,0.0838346068387909
1967,733,187,3,49500,0,658,0,0,,672.46,672.459999999999,658,,-14.459999999999,0,,-0.0215031377330979
1968,733,415,1,3500,3.01,531,3.01,0,,410.86,634.00000000008,397.11,,-103.00000000008,133.89,,-0.16246056782345
1969,733,732,1,3000,6.82,112,6.82,0,,455.34,111.190000000024,444.31,,0.809999999976,-332.31,,0.00728482777206426
1970,733,735,1,1000,5.96,837,6.4,0,,1075.19,788.730000000017,1061.43,,48.269999999983,-224.43,,0.0611996500703435
1971,733,737,1,2500,5.9,948,5.92,0,,1004.58,1250.54000000018,989.71,,-302.54000000018,-41.71,,-0.241927487325585
1972,733,865,1,5000,6.95,388,6.95,0,,522.44,405.110000000109,505.29,,-17.110000000109,-117.29,,-0.042235442225826
1973,734,188,3,49500,0,3341,0,0,,3358.48,3358.48000000006,3341,,-17.48000000006,0,,-0.00520473547559007
1974,734,413,1,4000,0.65,4683,0.83,0,,3071.08,3139.99000000004,3023.23,,1543.00999999996,1659.77,,0.491406023586043
1975,734,696,1,1500,4.2,1380,4.65,0,,2718.56,1449.59103497015,2711.16,,-69.5910349701501,-1331.16,,-0.0480073574486359
1976,734,735,1,4500,3.91,92,3.91,0,,1588.28,1049.41999999999,1580.45,,-957.41999999999,-1488.45,,-0.912332526538468
1977,734,736,1,5000,4.88,1744,4.89,0,,1876.8,1609.65000000002,1848.21,,134.34999999998,-104.21,,0.0834653496101502
1978,735,189,3,49500,0,3431,0,0,,3444.78,3444.78000000002,3431,,-13.7800000000202,0,,-0.00400025545899016
1979,735,414,1,3500,0.54,3893,0.66,0,,2250.82,3144.8289650299,2221.26,,748.1710349701,1671.74,,0.23790515900536
1980,735,733,1,1000,5.96,339,5.97,0,,455.74,352.770000000055,446.03,,-13.770000000055,-107.03,,-0.0390339314569064
1981,735,734,1,4500,3.91,823,3.91,0,,2229.61,1317.96103497012,2224.54,,-494.96103497012,-1401.54,,-0.37555058293612
1982,735,737,1,3000,5.19,2066,5.37,0,,1793.15,2001.92000000004,1778.61,,64.0799999999599,287.39,,0.0320092710997236
1983,736,190,3,49500,0,3619,0,0,,3635.99,3635.99000000003,3619,,-16.9900000000298,0,,-0.0046727301230283
1984,736,698,1,4500,4.32,2398,4.37,0,,2602.52,2656.45000000002,2588.55,,-258.45000000002,-190.55,,-0.0972914980519181
1985,736,734,1,5000,4.88,2662,4.94,0,,3077.81,2554.14000000005,3022.22,,107.85999999995,-360.22,,0.042229478415415
1986,736,737,1,6500,4.67,1289,4.67,0,,1875.06,1318.84000000001,1868.44,,-29.8400000000099,-579.44,,-0.0226259440114113
1987,736,866,1,3500,6.66,990,6.67,0,,1412.06,977.300000000017,1367.79,,12.699999999983,-377.79,,0.0129949861864144
1988,737,191,3,49500,0,4844,0,0,,4862.57,4862.57000000005,4844,,-18.5700000000497,0,,-0.00381896815882333
1989,737,733,1,2500,5.9,485,5.9,0,,545.1,515.760000000096,532.03,,-30.7600000000961,-47.03,,-0.0596401427022071
1990,737,735,1,3000,5.19,2128,5.39,0,,1894.38,1978.71000000004,1872.75,,149.28999999996,255.25,,0.0754481455089209
1991,737,736,1,6500,4.67,1149,4.67,0,,1659.96,1287.87,1659.77,,-138.87,-510.77,,-0.107829206363996
1992,737,866,1,2000,5.36,1528,5.63,0,,1400.71,1624.82000000018,1369.95,,-96.82000000018,158.05,,-0.059588138993962
1993,738,192,3,49500,0,552,0,0,,555.76,555.760000000009,552,,-3.76000000000897,0,,-0.0067655102922285
1994,738,740,1,1000,4.28,720,4.45,0,,337.92,756.283357332082,330.12,,-36.283357332082,389.88,,-0.0479758770047218
1995,738,742,1,2000,5.38,416,5.38,0,,483.8,400.670000000012,479.85,,15.329999999988,-63.85,,0.0382609129707428
1996,738,746,1,1500,8.62,539,8.64,0,,1817.26,674.009999999965,1776.32,,-135.009999999965,-1237.32,,-0.200308600762558
1997,738,784,1,1500,3.52,749,3.55,0,,481.77,807.400000000016,474.48,,-58.400000000016,274.52,,-0.0723309388159708
1998,738,920,1,1500,8.24,93,8.24,0,,458.07,93.9100000000107,452.32,,-0.910000000010697,-359.32,,-0.00969012884688099
1999,739,193,3,49500,0,71,0,0,,73.06,73.0600000000195,71,,-2.0600000000195,0,,-0.0281960032852306
2000,739,419,1,1500,5.07,759,5.12,0,,234.8,773.541319485557,232.21,,-14.541319485557,526.79,,-0.0187983745913246
2001,739,740,1,2000,4.11,689,4.12,0,,282.52,710.470000000001,276.14,,-21.4700000000011,412.86,,-0.0302194322068504
2002,739,741,1,2000,3.38,405,3.38,0,,162.7,428.619999999995,163.6,,-23.619999999995,241.4,,-0.0551070878633645
2003,739,921,1,2000,5.84,311,5.84,0,,103.39,319.35203784651,103.23,,-8.35203784650997,207.77,,-0.0261530751543981
2004,740,194,3,49500,0,1201,0,0,,1210.77,1210.77000000004,1201,,-9.77000000004,0,,-0.00806924519110952
2005,740,738,1,1000,4.28,413,4.3,0,,483.22,446.669999999983,465.56,,-33.669999999983,-52.56,,-0.0753800344773195
2006,740,739,1,2000,4.11,1239,4.2,0,,370.74,1310.80335733207,369.21,,-71.8033573320699,869.79,,-0.0547781304727615
2007,740,742,1,1500,3.99,440,3.99,0,,318.42,429.229999999995,319.08,,10.770000000005,120.92,,0.0250914428162177
2008,740,920,1,2000,7.59,192,7.59,0,,272.13,178.890000000013,271.52,,13.109999999987,-79.52,,0.0732852590976916
2009,741,195,3,49500,0,407,0,0,,414.07,414.070000000021,407,,-7.07000000002103,0,,-0.0170744077088914
2010,741,739,1,2000,3.38,141,3.38,0,,99.3,139.410000000018,99.63,,1.58999999998201,41.37,,0.011405207660726
2011,741,742,1,500,4.07,591,5.26,0,,592.97,476.4406479655,580.73,,114.5593520345,10.27,,0.240448317169604
2012,741,743,1,1000,6.77,402,6.8,0,,1196.62,408.99796215348,1187.26,,-6.99796215347999,-785.26,,-0.0171100171664277
2013,741,747,1,2500,3.8,1274,3.84,0,,681.99,1123.61116777599,677.87,,150.38883222401,596.13,,0.13384419498222
2014,742,196,3,49500,0,598,0,0,,603.43,603.430000000043,598,,-5.43000000004304,0,,-0.0089985582421203
2015,742,738,1,2000,5.38,174,5.38,0,,405.46,182.440000000009,395.12,,-8.44000000000901,-221.12,,-0.0462617846963856
2016,742,740,1,1500,3.99,238,3.99,0,,230.3,243.370000000017,229.69,,-5.370000000017,8.31,,-0.022065168262385
2017,742,741,1,500,4.07,613,5.45,0,,673.93,461.569839057279,666.82,,151.430160942721,-53.8200000000001,,0.328076377893334
2018,742,748,1,2500,3.74,1123,3.76,0,,611.94,1305.91877106171,604.18,,-182.91877106171,518.82,,-0.140069026585013
2019,743,197,3,49500,0,513,0,0,,517.34,517.339999999996,513,,-4.33999999999605,0,,-0.00838906715118894
2020,743,419,1,1500,1.44,531,1.44,0,,60.82,324.109999999993,60.89,,206.890000000007,470.11,,0.638332664836048
2021,743,741,1,1000,6.77,511,6.84,0,,880.44,520.249938837667,864.81,,-9.24993883766695,-353.81,,-0.0177797980300257
2022,743,744,1,2500,7.11,348,7.11,0,,344.18,348.250000000014,341.77,,-0.250000000013984,6.23000000000002,,-0.000717875089774511
2023,743,745,1,2000,7.62,214,7.62,0,,1463.87,225.209999999991,1448.54,,-11.209999999991,-1234.54,,-0.0497757648416653
2024,743,751,1,3000,6.11,750,6.11,0,,4035.9,1039.57000000001,4012.68,,-289.57000000001,-3262.68,,-0.278547861134899
2025,743,752,1,1500,6.51,443,6.52,0,,1415.64,699.035329920377,1404.4,,-256.035329920377,-961.4,,-0.366269513086757
2026,743,921,1,2500,8.94,83,8.94,0,,816.75,97.7299999999886,799.11,,-14.7299999999886,-716.11,,-0.150721375217337
2027,743,922,1,1000,9.71,458,9.77,0,,1775.77,579.317962153523,1773.24,,-121.317962153523,-1315.24,,-0.209415157269667
2028,744,198,3,49500,0,1572,0,0,,1574.52,1574.52000000004,1572,,-2.52000000004,0,,-0.001600487767726
2029,744,743,1,2500,7.11,630,7.11,0,,642.32,646.820000000021,629.84,,-16.820000000021,0.159999999999968,,-0.0260041433474853
2030,744,745,1,6000,3.79,2644,3.81,0,,1701.88,2539.20693426386,1701.15,,104.79306573614,942.85,,0.0412699982510564
2031,744,922,1,1500,6.24,1610,7.48,0,,1120.74,1601.42999999999,1120.05,,8.57000000000994,489.95,,0.00535146712626215
2032,745,199,3,49500,0,1836,0,0,,1844.75,1844.75000000001,1836,,-8.75000000001,0,,-0.00474319013416992
2033,745,743,1,2000,7.62,245,7.62,0,,1148.64,310.907864570399,1138.25,,-65.907864570399,-893.25,,-0.211985195876174
2034,745,744,1,6000,3.79,1380,3.79,0,,906.62,1383.25000000001,906.28,,-3.25000000001,473.72,,-0.0023495391288704
2035,745,755,1,4000,4.75,3958,5.43,0,,3807.27,3799.02906969351,3791.51,,158.97093030649,166.49,,0.0418451471126319
2036,746,200,3,49500,0,1621,0,0,,1625.29,1625.29,1621,,-4.28999999999996,0,,-0.00263952894560353
2037,746,738,1,1500,8.62,91,8.62,0,,646.36,132.000000000014,628.3,,-41.000000000014,-537.3,,-0.310606060606134
2038,746,748,1,2000,4.66,818,4.68,0,,736.22,903.387962153516,725.78,,-85.387962153516,92.22,,-0.0945197033066129
2039,746,750,1,2000,4.84,1031,4.89,0,,1143.56,1085.60974538268,1139.25,,-54.6097453826801,-108.25,,-0.0503032932551928
2040,746,757,1,4000,7.09,2092,7.17,0,,3580.07,2210.11803033521,3488.87,,-118.11803033521,-1396.87,,-0.0534442182335822
2041,746,792,1,1000,3.98,1066,4.75,0,,1229.45,990.279999999977,1221.6,,75.720000000023,-155.6,,0.0764632225229478
2042,747,201,3,49500,0,715,0,0,,718.57,718.569999999977,715,,-3.56999999997697,0,,-0.00496820073197752
2043,747,741,1,2500,3.8,394,3.8,0,,368.99,253.190000000024,365.26,,140.809999999976,28.74,,0.556143607567292
2044,747,748,1,3000,4.52,485,4.52,0,,698.1,713.499352034516,679.78,,-228.499352034516,-194.78,,-0.320251660191364
2045,747,749,1,2000,3.85,1360,3.97,0,,945.98,1364.46993883767,944.3,,-4.46993883767004,415.7,,-0.00327595259553888
2046,747,752,1,2500,4.47,1432,4.54,0,,710.6,1480.53000000003,707.11,,-48.53000000003,724.89,,-0.0327788021857234
2047,748,202,3,49500,0,926,0,0,,926.18,926.180000000022,926,,-0.180000000022005,0,,-0.000194346671297157
2048,748,742,1,2500,3.74,584,3.74,0,,403.27,763.777962153566,399.15,,-179.777962153566,184.85,,-0.235379876170635
2049,748,746,1,2000,4.66,1134,4.73,0,,1329.49,1305.20999999994,1294.55,,-171.20999999994,-160.55,,-0.131174293791764
2050,748,747,1,3000,4.52,1178,4.54,0,,831.92,1374.97812309619,827.91,,-196.97812309619,350.09,,-0.143259096117568
2051,748,750,1,4500,4.92,444,4.92,0,,453.61,377.719999999993,452.83,,66.280000000007,-8.82999999999998,,0.175473896007647
2052,749,203,3,49500,0,1202,0,0,,1205.6,1205.60000000001,1202,,-3.60000000000991,0,,-0.00298606502986885
2053,749,747,1,2000,3.85,330,3.85,0,,308.4,336.660000000003,305.76,,-6.66000000000298,24.24,,-0.0197825699518889
2054,749,750,1,2000,5.32,549,5.32,0,,703.9,583.830000000023,697.96,,-34.830000000023,-148.96,,-0.0596577770926839
2055,749,754,1,3500,4.1,2021,4.17,0,,1571,1704.37233573714,1569.24,,316.62766426286,451.76,,0.185773764114705
2056,749,758,1,3000,3.65,2399,3.87,0,,1239.72,2768.74740964559,1232.98,,-369.74740964559,1166.02,,-0.133543207429283
2057,750,204,3,49500,0,1144,0,0,,1150.86,1150.86000000002,1144,,-6.86000000001991,0,,-0.00596075977966025
2058,750,746,1,2000,4.84,556,4.84,0,,903.83,545.10000000002,896.06,,10.89999999998,-340.06,,0.0199963309484123
2059,750,748,1,4500,4.92,184,4.92,0,,234.68,161.530000000013,234.71,,22.469999999987,-50.71,,0.139107286572062
2060,750,749,1,2000,5.32,1294,5.46,0,,1424.45,1402.14974538269,1420.73,,-108.14974538269,-126.73,,-0.0771313803955887
2061,750,759,1,1000,4.09,1183,5.29,0,,775.23,1085.10999999994,767.24,,97.8900000000599,415.76,,0.0902120522343959
2062,751,205,3,49500,0,2320,0,0,,2325.47,2325.46999999999,2320,,-5.4699999999898,0,,-0.00235221267098256
2063,751,420,1,3000,2.57,815,2.57,0,,134.54,694.019999999996,133.77,,120.980000000004,681.23,,0.174317743004531
2064,751,743,1,3000,6.11,192,6.11,0,,1167.17,188.719999999986,1152.77,,3.28000000001401,-960.77,,0.0173802458669683
2065,751,753,1,8000,4.36,1606,4.36,0,,3797.48,2558.72713889022,3780.49,,-952.72713889022,-2174.49,,-0.372344172385431
2066,751,755,1,3000,4.87,940,4.88,0,,1623.74,1020.92194719883,1613.03,,-80.92194719883,-673.03,,-0.0792635983787603
2067,752,206,3,49500,0,357,0,0,,362.05,362.050000000002,357,,-5.050000000002,0,,-0.0139483496754646
2068,752,420,1,3000,1.68,2409,1.78,0,,346.73,2361.39000000006,345.67,,47.6099999999401,2063.33,,0.0201618538233578
2069,752,743,1,1500,6.51,106,6.51,0,,630.22,239.430000000043,626.4,,-133.430000000043,-520.4,,-0.557281877793171
2070,752,747,1,2500,4.47,494,4.47,0,,500.66,575.740000000027,489.9,,-81.740000000027,4.10000000000002,,-0.141973807621536
2071,752,754,1,2000,3.69,1681,3.97,0,,1546.34,1668.64792573276,1536.1,,12.3520742672399,144.9,,0.00740244486374542
2072,753,207,3,49500,0,2406,0,0,,2413.04,2413.04000000008,2406,,-7.04000000008,0,,-0.00291748168288954
2073,753,421,1,2000,0.94,1550,0.99,0,,489.98,1993.41841471077,492.21,,-443.41841471077,1057.79,,-0.222441215270456
2074,753,751,1,8000,4.36,668,4.36,0,,1213.84,709.111947198805,1199.71,,-41.111947198805,-531.71,,-0.0579766669581706
2075,753,756,1,4500,4.66,2397,4.72,0,,2953.14,2499.48699313087,2940.18,,-102.48699313087,-543.18,,-0.0410032112239537
2076,753,762,1,3500,3.45,3648,4.06,0,,4857.64,3616.62821438097,4842.96,,31.3717856190301,-1194.96,,0.00867431866352339
2077,754,208,3,49500,0,733,0,0,,734.23,734.229999999915,733,,-1.22999999991498,0,,-0.00167522438461398
2078,754,421,1,2000,2.86,2113,3.39,0,,1620.18,1821.42233573713,1616.29,,291.57766426287,496.71,,0.160082402934226
2079,754,749,1,3500,4.1,1542,4.12,0,,804.54,1737.17006116236,802.31,,-195.17006116236,739.69,,-0.112349427108921
2080,754,752,1,2000,3.69,775,3.7,0,,397.82,810.820000000057,390.64,,-35.820000000057,384.36,,-0.0441774993217416
2081,754,763,1,1000,3.86,1382,5.97,0,,2107.42,1171.5478645704,2098.17,,210.4521354296,-716.17,,0.179635968613857
2082,755,209,3,49500,0,3167,0,0,,3175.81,3175.80999999999,3167,,-8.80999999998994,0,,-0.00277409542762003
2083,755,745,1,4000,4.75,1584,4.77,0,,1548.94,1580.93000000003,1545.35,,3.06999999996992,38.6500000000001,,0.00194189496054213
2084,755,751,1,3000,4.87,1253,4.89,0,,1509.65,1780.96713889019,1506.47,,-527.96713889019,-253.47,,-0.29644968026709
2085,755,756,1,9000,4.52,5445,4.61,0,,6025.46,4753.29193080331,6000.31,,691.70806919669,-555.31,,0.145521899194563
2086,756,210,3,49500,0,6368,0,0,,6372.97,6372.97000000002,6368,,-4.97000000002026,0,,-0.000779856173812249
2087,756,753,1,4500,4.66,2965,4.79,0,,3270.98,2789.43584017679,3263.72,,175.56415982321,-298.72,,0.0629389489066302
2088,756,755,1,9000,4.52,2093,4.52,0,,2367.24,2009.4380528012,2356.59,,83.5619471988,-263.59,,0.0415847341411261
2089,756,766,1,6500,4.83,5247,5.14,0,,5909.7,4695.74503095625,5871.9,,551.25496904375,-624.9,,0.117394570064953
2090,757,211,3,49500,0,1705,0,0,,1711.12,1711.11999999995,1705,,-6.1199999999501,0,,-0.00357660479682914
2091,757,746,1,4000,7.09,545,7.09,0,,971.85,626.570000000079,934.43,,-81.570000000079,-389.43,,-0.130184975342051
2092,757,759,1,1500,4.43,769,4.48,0,,781.89,732.170000000012,758.66,,36.829999999988,10.34,,0.0503025253697739
2093,757,761,1,3000,4.7,2713,5.17,0,,1317.91,2727.47206816085,1305.06,,-14.4720681608501,1407.94,,-0.00530603716525269
2094,757,768,1,2000,7.48,1341,7.71,0,,4052.24,1510.97999999997,3926.44,,-169.97999999997,-2585.44,,-0.112496525433807
2095,757,800,1,3000,3.71,1308,3.73,0,,990.14,1382.09685452708,969.11,,-74.09685452708,338.89,,-0.0536119117009598
2096,758,212,3,49500,0,441,0,0,,447.06,447.060000000041,441,,-6.06000000004099,0,,-0.0135552274863339
2097,758,749,1,3000,3.65,770,3.65,0,,308.86,550.630000000004,305.61,,219.369999999996,464.39,,0.398398198427246
2098,758,759,1,500,3.87,650,5.53,0,,628.9,558.940000000024,605.69,,91.059999999976,44.3099999999999,,0.162915518660271
2099,758,760,1,2000,3.87,1729,4.19,0,,1080.21,1843.63241475077,1072.88,,-114.63241475077,656.12,,-0.0621774784569876
2100,758,763,1,5500,4.07,1127,4.07,0,,1335.48,1649.07499489488,1318.74,,-522.07499489488,-191.74,,-0.31658656914397
