ID,Origin,Destination,Type,Capacity,,Flow,,,,SUE,DUE,SUE_Rounded,,ARC-DUE,SUE-DUE,,(ARC-DUE)/DUE
1646,669,123,3,49500,0,4560,0,0,,4567.93,4567.93000000002,4560,,=G1647-L1647,=G1647-M1647,,=O1647/L1647
1647,669,664,1,5500,3.84,3330,3.92,0,,1920.75,3342.85999999996,1915.17,,=G1648-L1648,=G1648-M1648,,=O1648/L1648
1648,669,667,1,7000,4.32,1835,4.32,0,,2833.52,1883.02000000006,2815.45,,=G1649-L1649,=G1649-M1649,,=O1649/L1649
1649,669,668,1,3500,4.75,2312,4.89,0,,1599.51,2370.6421540055,1596.36,,=G1650-L1650,=G1650-M1650,,=O1650/L1650
1650,669,851,1,5500,4.62,445,4.62,0,,694.52,431.898726677551,689.65,,=G1651-L1651,=G1651-M1651,,=O1651/L1651
1651,670,124,3,49500,0,1012,0,0,,1015.14,1015.13999999998,1012,,=G1652-L1652,=G1652-M1652,,=O1652/L1652
1652,670,512,1,2000,7.48,374,7.48,0,,852.55,251.290000000008,846.8,,=G1653-L1653,=G1653-M1653,,=O1653/L1653
1653,670,519,1,2000,3.14,1079,3.18,0,,1400.9,1071.24,1400,,=G1654-L1654,=G1654-M1654,,=O1654/L1654
1654,670,521,1,1500,3.93,1015,4.05,0,,1025.25,885.78000000002,1019.25,,=G1655-L1655,=G1655-M1655,,=O1655/L1655
1655,670,854,1,500,10.31,38,10.31,0,,783.65,21,764.07,,=G1656-L1656,=G1656-M1656,,=O1656/L1656
1656,670,902,1,500,10.36,693,16.09,0,,4935.12,651.93713540132,4874.86,,=G1657-L1657,=G1657-M1657,,=O1657/L1657
1657,670,905,1,1000,10,663,10.29,0,,1913.22,615.289999999979,1903.12,,=G1658-L1658,=G1658-M1658,,=O1658/L1658
1658,671,125,3,49500,0,981,0,0,,1002.16,1002.15999999999,981,,=G1659-L1659,=G1659-M1659,,=O1659/L1659
1659,671,602,1,3500,4.72,1631,4.75,0,,1241.64,1592.90000000018,1226.91,,=G1660-L1660,=G1660-M1660,,=O1660/L1660
1660,671,672,1,2500,3.66,1176,3.69,0,,757.93,1086.35000000012,743.48,,=G1661-L1661,=G1661-M1661,,=O1661/L1661
1661,671,673,1,4500,3.99,2843,4.09,0,,1826.26,3137.18389892285,1799.27,,=G1662-L1662,=G1662-M1662,,=O1662/L1662
1662,671,676,1,3000,3.91,2546,4.21,0,,2459.05,2728.90992653191,2431.08,,=G1663-L1663,=G1663-M1663,,=O1663/L1663
1663,672,126,3,49500,0,195,0,0,,205.69,205.690000000016,195,,=G1664-L1664,=G1664-M1664,,=O1664/L1664
1664,672,603,1,2000,3.78,1273,3.87,0,,752.54,1238.63460158906,741.1,,=G1665-L1665,=G1665-M1665,,=O1665/L1665
1665,672,671,1,2500,3.66,1988,3.88,0,,1234.28,1932.46696781279,1209.59,,=G1666-L1666,=G1666-M1666,,=O1666/L1666
1666,672,674,1,2000,3.99,1317,4.1,0,,1053.59,1377.96141563403,1036.41,,=G1667-L1667,=G1667-M1667,,=O1667/L1667
1667,672,722,1,1000,3.58,910,3.95,0,,554.27,772.192445477456,538.84,,=G1668-L1668,=G1668-M1668,,=O1668/L1668
1668,673,127,3,49500,0,1177,0,0,,1194.48,1194.48,1177,,=G1669-L1669,=G1669-M1669,,=O1669/L1669
1669,673,671,1,4500,3.99,1800,4.01,0,,1150.01,2113.61685764205,1130.46,,=G1670-L1670,=G1670-M1670,,=O1670/L1670
1670,673,674,1,3500,3.83,1281,3.84,0,,1529.26,1378.79999999998,1508.38,,=G1671-L1671,=G1671-M1671,,=O1671/L1671
1671,673,678,1,4000,3.66,4137,4.29,0,,2961.29,4064.06292678222,2929.81,,=G1672-L1672,=G1672-M1672,,=O1672/L1672
1672,673,683,1,3000,4.27,2178,4.45,0,,1850.8,2367.06545349912,1819.61,,=G1673-L1673,=G1673-M1673,,=O1673/L1673
1673,674,128,3,49500,0,1616,0,0,,1630.49,1630.48999999998,1616,,=G1674-L1674,=G1674-M1674,,=O1674/L1674
1674,674,672,1,2000,3.99,812,4.01,0,,596.62,989.023614978126,586.66,,=G1675-L1675,=G1675-M1675,,=O1675/L1675
1675,674,673,1,3500,3.83,1649,3.86,0,,1902.86,1603.07133900038,1880.72,,=G1676-L1676,=G1676-M1676,,=O1676/L1676
1676,674,684,1,1500,4.29,740,4.33,0,,771.31,778.94999999996,762.39,,=G1677-L1677,=G1677-M1677,,=O1677/L1677
1677,674,724,1,2000,4.5,914,4.53,0,,1323.95,983.679999999985,1304.7,,=G1678-L1678,=G1678-M1678,,=O1678/L1678
1678,675,129,3,49500,0,3837,0,0,,3856.69,3856.69000000003,3837,,=G1679-L1679,=G1679-M1679,,=O1679/L1679
1679,675,404,1,5500,3.14,6284,3.94,0,,5361.65,6195.86837950006,5336.42,,=G1680-L1680,=G1680-M1680,,=O1680/L1680
1680,675,606,1,3500,6.4,1749,6.46,0,,4229.19,1680.52999999998,4176.47,,=G1681-L1681,=G1681-M1681,,=O1681/L1681
1681,675,676,1,5500,4.32,1701,4.33,0,,1442.95,1846.80309609265,1416.57,,=G1682-L1682,=G1682-M1682,,=O1682/L1682
1682,675,677,1,4500,4,2019,4.02,0,,5182.66,2499.36945391193,5110.26,,=G1683-L1683,=G1683-M1683,,=O1683/L1683
1683,676,130,3,49500,0,1862,0,0,,1881.33,1881.32999999997,1862,,=G1684-L1684,=G1684-M1684,,=O1684/L1684
1684,676,607,1,500,6.87,409,7.33,0,,2278.31,409.5,2236.02,,=G1685-L1685,=G1685-M1685,,=O1685/L1685
1685,676,671,1,3000,3.91,656,3.91,0,,968.4,540.1700000001,943.73,,=G1686-L1686,=G1686-M1686,,=O1686/L1686
1686,676,675,1,5500,4.32,4433,4.59,0,,3896.14,4491.1698937292,3861.18,,=G1687-L1687,=G1687-M1687,,=O1687/L1687
1687,676,678,1,3500,4.09,1781,4.13,0,,3494.61,1919.59309609257,3433.29,,=G1688-L1688,=G1688-M1688,,=O1688/L1688
1688,677,131,3,49500,0,3623,0,0,,3640.97,3640.96999999999,3623,,=G1689-L1689,=G1689-M1689,,=O1689/L1689
1689,677,406,1,3000,2,4766,3.91,0,,4975.56,4398.92804852216,4949.25,,=G1690-L1690,=G1690-M1690,,=O1690/L1690
1690,677,675,1,4500,4,2144,4.03,0,,6000.52,2931.3235172822,5929.78,,=G1691-L1691,=G1691-M1691,,=O1691/L1691
1691,677,678,1,5500,4.53,1994,4.54,0,,2253.98,1598.5069039074,2225.52,,=G1692-L1692,=G1692-M1692,,=O1692/L1692
1692,677,687,1,8000,4.37,1801,4.37,0,,4456.59,1646.17345669357,4380.64,,=G1693-L1693,=G1693-M1693,,=O1693/L1693
1693,678,132,3,49500,0,3991,0,0,,4008.23,4008.22999999998,3991,,=G1694-L1694,=G1694-M1694,,=O1694/L1694
1694,678,673,1,4000,3.66,2129,3.7,0,,1494.91,2372.33,1466.23,,=G1695-L1695,=G1695-M1695,,=O1695/L1695
1695,678,676,1,3500,4.09,1299,4.1,0,,2460.72,1077.58996719721,2422.98,,=G1696-L1696,=G1696-M1696,,=O1696/L1696
1696,678,677,1,5500,4.53,3293,4.62,0,,4005.33,3033.99556858598,3972.28,,=G1697-L1697,=G1697-M1697,,=O1697/L1697
1697,678,688,1,7500,4.18,3235,4.2,0,,3529.1,3451.53739099903,3479.36,,=G1698-L1698,=G1698-M1698,,=O1698/L1698
1698,679,133,3,49500,0,8647,0,0,,8660.26,8660.26,8647,,=G1699-L1699,=G1699-M1699,,=O1699/L1699
1699,679,610,1,6500,4.77,4767,4.98,0,,5716.63,4855.17853099443,5704.92,,=G1700-L1700,=G1700-M1700,,=O1700/L1700
1700,679,680,1,3500,3.4,900,3.4,0,,2730.35,982.120000000002,2710.8,,=G1701-L1701,=G1701-M1701,,=O1701/L1701
1701,679,681,1,4000,4.69,4115,5.48,0,,7375.34,3888.25114716371,7346.23,,=G1702-L1702,=G1702-M1702,,=O1702/L1702
1702,680,134,3,49500,0,5112,0,0,,5132.29,5132.29000000002,5112,,=G1703-L1703,=G1703-M1703,,=O1703/L1703
1703,680,404,1,5500,1.27,1668,1.27,0,,1813.7,2355.33000000003,1792.67,,=G1704-L1704,=G1704-M1704,,=O1704/L1704
1704,680,488,1,2500,2.97,2232,3.25,0,,1771.9,2570.65000000007,1766.21,,=G1705-L1705,=G1705-M1705,,=O1705/L1705
1705,680,611,1,4500,4.34,3305,4.53,0,,2670.95,4159.73288345105,2660.15,,=G1706-L1706,=G1706-M1706,,=O1706/L1706
1706,680,679,1,3500,3.4,3698,4.04,0,,5271.14,3608.28317127481,5253.17,,=G1707-L1707,=G1707-M1707,,=O1707/L1707
1707,681,135,3,49500,0,7177,0,0,,7191.49,7191.48999999991,7177,,=G1708-L1708,=G1708-M1708,,=O1708/L1708
1708,681,487,1,3000,1.36,4088,2.06,0,,1614.58,2804.87,1606.32,,=G1709-L1709,=G1709-M1709,,=O1709/L1709
1709,681,623,1,4000,4.31,5165,6.11,0,,12268.79,5011.26150445386,12201.96,,=G1710-L1710,=G1710-M1710,,=O1710/L1710
1710,681,679,1,4000,4.69,4561,5.88,0,,7960.14,4526.03896331865,7927.41,,=G1711-L1711,=G1711-M1711,,=O1711/L1711
1711,681,691,1,12000,4,3934,4.01,0,,5800.02,5259.09000000002,5758.46,,=G1712-L1712,=G1712-M1712,,=O1712/L1712
1712,682,136,3,49500,0,8319,0,0,,8331.82,8331.82000000007,8319,,=G1713-L1713,=G1713-M1713,,=O1713/L1713
1713,682,406,1,3000,2.45,2113,2.54,0,,2165.03,2140.79999999995,2148.2,,=G1714-L1714,=G1714-M1714,,=O1714/L1714
1714,682,487,1,3000,3.04,3835,4.26,0,,3572.35,3786.47546231506,3552.76,,=G1715-L1715,=G1715-M1715,,=O1715/L1715
1715,682,488,1,2500,2.77,2358,3.1,0,,1715.62,2271.31750221618,1707.87,,=G1716-L1716,=G1716-M1716,,=O1716/L1716
1716,682,692,1,8000,4,1909,4,0,,3351.21,2234.91000000001,3337.23,,=G1717-L1717,=G1717-M1717,,=O1717/L1717
1717,683,137,3,49500,0,1866,0,0,,1883.79,1883.78999999999,1866,,=G1718-L1718,=G1718-M1718,,=O1718/L1718
1718,683,673,1,3000,4.27,1833,4.36,0,,1323.98,1867.62000000012,1300.04,,=G1719-L1719,=G1719-M1719,,=O1719/L1719
1719,683,684,1,2500,4.5,909,4.51,0,,1592.64,913.589999999938,1567.74,,=G1720-L1720,=G1720-M1720,,=O1720/L1720
1720,683,685,1,4000,3.73,2933,3.89,0,,1946.37,3400.00873786709,1914.8,,=G1721-L1721,=G1721-M1721,,=O1721/L1721
1721,683,688,1,3500,4.19,2830,4.46,0,,3461.04,3091.92669413419,3428.12,,=G1722-L1722,=G1722-M1722,,=O1722/L1722
1722,684,138,3,49500,0,1316,0,0,,1328.56,1328.55999999995,1316,,=G1723-L1723,=G1723-M1723,,=O1723/L1723
1723,684,674,1,1500,4.29,830,4.35,0,,797.12,907.620000000002,789.04,,=G1724-L1724,=G1724-M1724,,=O1724/L1724
1724,684,683,1,2500,4.5,1575,4.61,0,,2322.91,1738.99669432992,2296.58,,=G1725-L1725,=G1725-M1725,,=O1725/L1725
1725,684,728,1,3500,3.91,1249,3.92,0,,1329.55,1311.77999999994,1309.95,,=G1726-L1726,=G1726-M1726,,=O1726/L1726
1726,685,139,3,49500,0,1234,0,0,,1252.13,1252.12999999999,1234,,=G1727-L1727,=G1727-M1727,,=O1727/L1727
1727,685,411,1,6000,3.04,2777,3.06,0,,1654.4,2808.72902842091,1639.08,,=G1728-L1728,=G1728-M1728,,=O1728/L1728
1728,685,683,1,4000,3.73,3131,3.94,0,,1736.9,3372.22799866006,1707.41,,=G1729-L1729,=G1729-M1729,,=O1729/L1729
1729,685,686,1,1500,3.5,1183,3.7,0,,1322.42,1190.54,1300,,=G1730-L1730,=G1730-M1730,,=O1730/L1730
1730,685,690,1,4000,3.82,1507,3.83,0,,2286.23,2288.79762545728,2241.11,,=G1731-L1731,=G1731-M1731,,=O1731/L1731
1731,686,140,3,49500,0,1401,0,0,,1420.05,1420.05000000001,1401,,=G1732-L1732,=G1732-M1732,,=O1732/L1732
1732,686,685,1,1500,3.5,1325,3.82,0,,1675.83,1235.24591467107,1637.83,,=G1733-L1733,=G1733-M1733,,=O1733/L1733
1733,686,730,1,1000,3.91,699,4.05,0,,941.82,695.17000000002,925.38,,=G1734-L1734,=G1734-M1734,,=O1734/L1734
1734,687,141,3,49500,0,4258,0,0,,4271.85,4271.84999999999,4258,,=G1735-L1735,=G1735-M1735,,=O1735/L1735
1735,687,407,1,6500,1.71,8496,2.46,0,,5822.23,8483.68047410317,5796.26,,=G1736-L1736,=G1736-M1736,,=O1736/L1736
1736,687,677,1,8000,4.37,1128,4.37,0,,4759.13,1154.19999999998,4670.86,,=G1737-L1737,=G1737-M1737,,=O1737/L1737
1737,687,688,1,6500,4.42,2809,4.44,0,,3095.89,3098.88258265193,3056.94,,=G1738-L1738,=G1738-M1738,,=O1738/L1738
1738,687,689,1,7000,5.02,823,5.02,0,,4791.42,923.638517219253,4699.53,,=G1739-L1739,=G1739-M1739,,=O1739/L1739
1739,688,142,3,49500,0,6318,0,0,,6332.38,6332.38000000004,6318,,=G1740-L1740,=G1740-M1740,,=O1740/L1740
1740,688,678,1,7500,4.18,2076,4.18,0,,2819.91,2393.02000000001,2784.21,,=G1741-L1741,=G1741-M1741,,=O1741/L1741
1741,688,683,1,3500,4.19,1147,4.2,0,,1948.79,1330.23528551225,1913.11,,=G1742-L1742,=G1742-M1742,,=O1742/L1742
1742,688,687,1,6500,4.42,4916,4.64,0,,4565.52,5254.45408513316,4526.28,,=G1743-L1743,=G1743-M1743,,=O1743/L1743
1743,688,690,1,5000,5.32,1307,5.32,0,,2488.9,1068.72000000003,2444.71,,=G1744-L1744,=G1744-M1744,,=O1744/L1744
1744,689,143,3,49500,0,3535,0,0,,3553.45,3553.45000000002,3535,,=G1745-L1745,=G1745-M1745,,=O1745/L1745
1745,689,408,1,2000,2.19,2724,3.32,0,,5017.87,2763.00526633203,4994.16,,=G1746-L1746,=G1746-M1746,,=O1746/L1746
1746,689,687,1,7000,5.02,1430,5.02,0,,5426.78,1748.96673500795,5312.91,,=G1747-L1747,=G1747-M1747,,=O1747/L1747
1747,689,690,1,3500,4,1715,4.03,0,,2093.24,1463.07302244937,2033.32,,=G1748-L1748,=G1748-M1748,,=O1748/L1748
1748,689,699,1,1500,4.83,1205,5.13,0,,6181.29,1478.86264479273,6053.81,,=G1749-L1749,=G1749-M1749,,=O1749/L1749
1749,690,144,3,49500,0,1774,0,0,,1795.19,1795.18999999998,1774,,=G1750-L1750,=G1750-M1750,,=O1750/L1750
1750,690,410,1,2000,2.9,2160,3.49,0,,1555.88,2161.94149654381,1538.17,,=G1751-L1751,=G1751-M1751,,=O1751/L1751
1751,690,685,1,4000,3.82,864,3.82,0,,1541.88,803.55000000001,1505.67,,=G1752-L1752,=G1752-M1752,,=O1752/L1752
1752,690,688,1,5000,5.32,1795,5.33,0,,2963.35,1630.33270286034,2926.89,,=G1753-L1753,=G1753-M1753,,=O1753/L1753
1753,690,689,1,3500,4,2812,4.25,0,,3581.95,3116.07923116652,3520.03,,=G1754-L1754,=G1754-M1754,,=O1754/L1754
1754,691,145,3,49500,0,6316,0,0,,6322.93,6322.92999999998,6316,,=G1755-L1755,=G1755-M1755,,=O1755/L1755
1755,691,481,1,6500,2.42,6631,2.81,0,,2271.95,6952.13015712777,2264.14,,=G1756-L1756,=G1756-M1756,,=O1756/L1756
1756,691,486,1,6500,2.4,4626,2.49,0,,3123.02,4853.43419289802,3122.36,,=G1757-L1757,=G1757-M1757,,=O1757/L1757
1757,691,681,1,12000,4,6282,4.05,0,,9596.92,7475.50535971958,9551.91,,=G1758-L1758,=G1758-M1758,,=O1758/L1758
1758,691,692,1,8000,4.22,3519,4.24,0,,5899.99,3926.10247200499,5859.79,,=G1759-L1759,=G1759-M1759,,=O1759/L1759
1759,692,146,3,49500,0,5239,0,0,,5256.9,5256.90000000009,5239,,=G1760-L1760,=G1760-M1760,,=O1760/L1760
1760,692,407,1,6500,2.47,2754,2.48,0,,3184.15,2979.47000000004,3154.47,,=G1761-L1761,=G1761-M1761,,=O1761/L1761
1761,692,682,1,8000,4,2486,4.01,0,,3936.88,3423.82879501445,3920.29,,=G1762-L1762,=G1762-M1762,,=O1762/L1762
1762,692,691,1,8000,4.22,7701,4.76,0,,9641.08,7495.35755526082,9600.43,,=G1763-L1763,=G1763-M1763,,=O1763/L1763
1763,692,694,1,5500,5.17,2406,5.2,0,,8036.04,2825.12115684209,8005.45,,=G1764-L1764,=G1764-M1764,,=O1764/L1764
1764,693,147,3,49500,0,14117,0,0,,14124.52,14124.52,14117,,=G1765-L1765,=G1765-M1765,,=O1765/L1765
1765,693,479,1,3000,1.88,2825,2.1,0,,3286.74,2458.65999999996,3274.31,,=G1766-L1766,=G1766-M1766,,=O1766/L1766
1766,693,483,1,6500,0.5,5311,0.53,0,,4387.47,6237.56736640285,4373.14,,=G1767-L1767,=G1767-M1767,,=O1767/L1767
1767,693,694,1,4500,4.28,2744,4.37,0,,4904.25,2228.31,4881.05,,=G1768-L1768,=G1768-M1768,,=O1768/L1768
1768,693,703,1,2000,5.13,1370,5.3,0,,3815.67,1172.90192908221,3787.76,,=G1769-L1769,=G1769-M1769,,=O1769/L1769
1769,694,148,3,49500,0,12193,0,0,,12195.82,12195.82,12193,,=G1770-L1770,=G1770-M1770,,=O1770/L1770
1770,694,408,1,2000,2.11,2244,2.61,0,,1908.03,1848.63052329244,1894.65,,=G1771-L1771,=G1771-M1771,,=O1771/L1771
1771,694,539,1,5000,0.62,2908,0.63,0,,2688.59,2048.29999999998,2667.74,,=G1772-L1772,=G1772-M1772,,=O1772/L1772
1772,694,692,1,5500,5.17,1335,5.17,0,,7698.93,1900.97823544629,7658.21,,=G1773-L1773,=G1773-M1773,,=O1773/L1773
1773,694,693,1,4500,4.28,4352,4.84,0,,6003.8,4354.76102899618,5975.07,,=G1774-L1774,=G1774-M1774,,=O1774/L1774
1774,695,149,3,49500,0,5237,0,0,,5243.01,5243.00999999995,5237,,=G1775-L1775,=G1775-M1775,,=O1775/L1775
1775,695,411,1,6000,1.04,4956,1.11,0,,1893.48,4773.00200272102,1870.94,,=G1776-L1776,=G1776-M1776,,=O1776/L1776
1776,695,696,1,8500,3.99,957,3.99,0,,2235.63,1096.87,2214.38,,=G1777-L1777,=G1777-M1777,,=O1777/L1777
1777,695,697,1,4500,4.63,1032,4.63,0,,1157.3,1141.72395038879,1135.38,,=G1778-L1778,=G1778-M1778,,=O1778/L1778
1778,695,700,1,10500,5.5,1870,5.5,0,,4570.33,1513.04000000008,4535.91,,=G1779-L1779,=G1779-M1779,,=O1779/L1779
1779,696,150,3,49500,0,1280,0,0,,1294.27,1294.26999999997,1280,,=G1780-L1780,=G1780-M1780,,=O1780/L1780
1780,696,695,1,8500,3.99,2140,3.99,0,,3573.76,2457.45103497016,3552.94,,=G1781-L1781,=G1781-M1781,,=O1781/L1781
1781,696,698,1,5000,4.31,1288,4.31,0,,827.04,1525.74999999997,818.21,,=G1782-L1782,=G1782-M1782,,=O1782/L1782
1782,696,734,1,1500,4.2,782,4.25,0,,1951.46,734.78799727909,1942.37,,=G1783-L1783,=G1783-M1783,,=O1783/L1783
1783,697,151,3,49500,0,1744,0,0,,1757.37,1757.36999999998,1744,,=G1784-L1784,=G1784-M1784,,=O1784/L1784
1784,697,695,1,4500,4.63,2257,4.67,0,,2260.99,2572.40200272104,2238.77,,=G1785-L1785,=G1785-M1785,,=O1785/L1785
1785,697,698,1,4000,3.95,1899,3.98,0,,2008.48,1893.55799727912,1983.92,,=G1786-L1786,=G1786-M1786,,=O1786/L1786
1786,697,702,1,5500,3.97,2413,3.99,0,,2224,2346.40446639156,2198.45,,=G1787-L1787,=G1787-M1787,,=O1787/L1787
1787,697,809,1,2500,3.95,998,3.97,0,,451.01,1142.95000000012,432.39,,=G1788-L1788,=G1788-M1788,,=O1788/L1788
1788,698,152,3,49500,0,2673,0,0,,2694.53,2694.52999999997,2673,,=G1789-L1789,=G1789-M1789,,=O1789/L1789
1789,698,696,1,5000,4.31,1699,4.32,0,,1224.84,1998.29799727904,1213.97,,=G1790-L1790,=G1790-M1790,,=O1790/L1790
1790,698,697,1,4000,3.95,2185,4,0,,2512,2296.94999999998,2490.84,,=G1791-L1791,=G1791-M1791,,=O1791/L1791
1791,698,736,1,4500,4.32,1493,4.33,0,,1835.88,1655.90000000004,1821.52,,=G1792-L1792,=G1792-M1792,,=O1792/L1792
1792,698,810,1,2000,4.67,161,4.67,0,,351.39,134.61999999998,341.58,,=G1793-L1793,=G1793-M1793,,=O1793/L1793
1793,699,153,3,49500,0,5508,0,0,,5519.35,5519.34999999994,5508,,=G1794-L1794,=G1794-M1794,,=O1794/L1794
1794,699,538,1,8000,0.45,8173,0.52,0,,8237.43,8269.19495291988,8156.01,,=G1795-L1795,=G1795-M1795,,=O1795/L1795
1795,699,689,1,1500,4.83,1523,5.6,0,,7973.4,1526.85992019633,7801.03,,=G1796-L1796,=G1796-M1796,,=O1796/L1796
1796,699,700,1,5000,4.09,3110,4.18,0,,4157.49,3304.66707851138,4138.78,,=G1797-L1797,=G1797-M1797,,=O1797/L1797
1797,699,701,1,5000,3.66,1688,3.67,0,,1737.26,1744.02604961137,1705.23,,=G1798-L1798,=G1798-M1798,,=O1798/L1798
1798,700,154,3,49500,0,7357,0,0,,7374.85,7374.84999999995,7357,,=G1799-L1799,=G1799-M1799,,=O1799/L1799
1799,700,410,1,2000,1.09,3536,2.69,0,,3838.65,3313.67484797542,3805.32,,=G1800-L1800,=G1800-M1800,,=O1800/L1800
1800,700,695,1,10500,5.5,628,5.5,0,,3258.86,935.479999999981,3235.15,,=G1801-L1801,=G1801-M1801,,=O1801/L1801
1801,700,699,1,5000,4.09,3417,4.22,0,,5077.1,3126.75405161316,5054.47,,=G1802-L1802,=G1802-M1802,,=O1802/L1802
1802,700,702,1,4500,5.1,606,5.1,0,,1406.52,568.5,1381.18,,=G1803-L1803,=G1803-M1803,,=O1803/L1803
1803,701,155,3,49500,0,2356,0,0,,2368.18,2368.18000000002,2356,,=G1804-L1804,=G1804-M1804,,=O1804/L1804
1804,701,474,1,3500,1.73,2248,1.77,0,,1856.03,2029.75999999996,1842.78,,=G1805-L1805,=G1805-M1805,,=O1805/L1805
1805,701,699,1,5000,3.66,4920,4.17,0,,5168.37,5336.82431855826,5136.28,,=G1806-L1806,=G1806-M1806,,=O1806/L1806
1806,701,702,1,2500,3.44,2128,3.71,0,,1737.75,1996.72568795658,1718.26,,=G1807-L1807,=G1807-M1807,,=O1807/L1807
1807,701,813,1,2000,4.43,677,4.44,0,,1119.35,486.442714794437,1093.85,,=G1808-L1808,=G1808-M1808,,=O1808/L1808
1808,702,156,3,49500,0,2388,0,0,,2397.03,2397.02999999999,2388,,=G1809-L1809,=G1809-M1809,,=O1809/L1809
1809,702,697,1,5500,3.97,2157,3.98,0,,2084.36,2322.17999999998,2061.55,,=G1810-L1810,=G1810-M1810,,=O1810/L1810
1810,702,700,1,4500,5.1,2283,5.15,0,,4361.49,2148.50540253326,4332.46,,=G1811-L1811,=G1811-M1811,,=O1811/L1811
1811,702,701,1,2500,3.44,3352,5.11,0,,2501.06,3109.70395038864,2484.06,,=G1812-L1812,=G1812-M1812,,=O1812/L1812
1812,702,814,1,3500,4.55,473,4.55,0,,997.76,613.197285205627,973.06,,=G1813-L1813,=G1813-M1813,,=O1813/L1813
1813,703,157,3,49500,0,6168,0,0,,6184.31,6184.30999999997,6168,,=G1814-L1814,=G1814-M1814,,=O1814/L1814
1814,703,478,1,5500,2.69,4977,2.96,0,,3259.57,4862.03284936254,3255.4,,=G1815-L1815,=G1815-M1815,,=O1815/L1815
1815,703,693,1,2000,5.13,2669,7.57,0,,8741.92,2467.32454368554,8726,,=G1816-L1816,=G1816-M1816,,=O1816/L1816
1816,703,704,1,7500,4.29,2387,4.3,0,,3578.55,2840.50136319289,3544.61,,=G1817-L1817,=G1817-M1817,,=O1817/L1817
1817,703,705,1,3500,4.18,1557,4.2,0,,3802.49,1464.65000000002,3755.69,,=G1818-L1818,=G1818-M1818,,=O1818/L1818
1818,704,158,3,49500,0,5009,0,0,,5014.39,5014.38999999999,5009,,=G1819-L1819,=G1819-M1819,,=O1819/L1819
1819,704,538,1,8000,4.18,2189,4.18,0,,5029.58,2604.56947670757,4973.51,,=G1820-L1820,=G1820-M1820,,=O1820/L1820
1820,704,539,1,5000,4.88,4517,5.37,0,,3749.9,4860.70052329243,3741.29,,=G1821-L1821,=G1821-M1821,,=O1821/L1821
1821,704,703,1,7500,4.29,3283,4.31,0,,6217.52,4317.62845121167,6194.77,,=G1822-L1822,=G1822-M1822,,=O1822/L1822
1822,704,706,1,8500,4.55,718,4.55,0,,1983.5,746.179999999963,1952.95,,=G1823-L1823,=G1823-M1823,,=O1823/L1823
1823,705,159,3,49500,0,5056,0,0,,5064.4,5064.40000000001,5056,,=G1824-L1824,=G1824-M1824,,=O1824/L1824
1824,705,476,1,3500,2.02,692,2.02,0,,563.7,676.980000000017,559.44,,=G1825-L1825,=G1825-M1825,,=O1825/L1825
1825,705,635,1,5500,4.23,3970,4.4,0,,7040.29,4001.30999999999,6960.58,,=G1826-L1826,=G1826-M1826,,=O1826/L1826
1826,705,703,1,3500,4.18,3162,4.6,0,,7171.55,2815.89030502926,7128.32,,=G1827-L1827,=G1827-M1827,,=O1827/L1827
1827,705,706,1,5000,4.14,2354,4.17,0,,2622.28,2555.36808011917,2566.32,,=G1828-L1828,=G1828-M1828,,=O1828/L1828
1828,706,160,3,49500,0,3004,0,0,,3016.66,3016.65999999999,3004,,=G1829-L1829,=G1829-M1829,,=O1829/L1829
1829,706,474,1,3500,2.45,3980,3.06,0,,1996.22,3697.9821768069,1954.41,,=G1830-L1830,=G1830-M1830,,=O1830/L1830
1830,706,475,1,3500,3.08,1008,3.08,0,,696.35,750.320540568856,687.8,,=G1831-L1831,=G1831-M1831,,=O1831/L1831
1831,706,704,1,8500,4.55,2403,4.55,0,,3723.9,2627.62997387916,3695.37,,=G1832-L1832,=G1832-M1832,,=O1832/L1832
1832,706,705,1,5000,4.14,3901,4.37,0,,4475.05,3680.68999999998,4431.49,,=G1833-L1833,=G1833-M1833,,=O1833/L1833
1833,707,161,3,49500,0,2171,0,0,,2185.88,2185.88000000004,2171,,=G1834-L1834,=G1834-M1834,,=O1834/L1834
1834,707,473,1,1000,4.39,401,4.41,0,,1057.19,530.266225944185,1004.13,,=G1835-L1835,=G1835-M1835,,=O1835/L1835
1835,707,475,1,3500,1.74,1474,1.75,0,,914.23,1282.46217680675,910.1,,=G1836-L1836,=G1836-M1836,,=O1836/L1836
1836,707,476,1,3500,2.79,1834,2.82,0,,1595.73,1997.87999999999,1581.7,,=G1837-L1837,=G1837-M1837,,=O1837/L1837
1837,707,638,1,2500,4.12,753,4.13,0,,1317,827.220000000255,1273.98,,=G1838-L1838,=G1838-M1838,,=O1838/L1838
1838,708,162,3,49500,0,460,0,0,,470.53,470.530000000013,460,,=G1839-L1839,=G1839-M1839,,=O1839/L1839
1839,708,388,1,2000,2.9,149,2.9,0,,493.57,147.559999999997,493.48,,=G1840-L1840,=G1840-M1840,,=O1840/L1840
1840,708,709,1,3000,6.96,407,6.96,0,,1128.04,415.279999999977,1060.43,,=G1841-L1841,=G1841-M1841,,=O1841/L1841
1841,708,714,1,4000,6.99,103,6.99,0,,92.27,98.350000000013,84.8,,=G1842-L1842,=G1842-M1842,,=O1842/L1842
